N,stratum,metric,model,reference,n_targets,targets,estimate,low,high,scale,wins,status,n_zero_model,n_zero_reference
300,murcko_unseen_active,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.5799377249957136,0.4141453747819135,0.8121007389019187,geometric_ratio,0,defined,0.0,0.0
300,murcko_unseen_active,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-4.892163474015707,-10.415301300329968,0.6309743522985549,mean_difference,2,defined,,
300,murcko_unseen_active,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7245075940809195,0.5296997467462332,0.9909599864928673,geometric_ratio,2,defined,0.0,0.0
300,murcko_unseen_any,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.05835183052083652,0.00752273981627085,0.10918092122540218,mean_difference,8,defined,,
300,murcko_unseen_any,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,2.030763718344148,1.316136110153499,3.1334154939810697,geometric_ratio,8,defined,0.0,0.0
300,murcko_unseen_any,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.01668799720216115,-0.030291361574718765,0.06366735597904107,mean_difference,6,defined,,
300,murcko_unseen_any,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.278773768466153,0.7310426020116016,2.236890635945694,geometric_ratio,6,defined,0.0,0.0
300,murcko_unseen_any,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.05835183052083652,-0.10918092122540218,-0.00752273981627085,mean_difference,0,defined,,
300,murcko_unseen_any,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.49242557908971507,0.3191405678311366,0.7597998355074169,geometric_ratio,0,defined,0.0,0.0
300,murcko_unseen_any,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.04166383331867536,-0.0861866176293545,0.0028589509920037837,mean_difference,2,defined,,
300,murcko_unseen_any,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.6297009134616827,0.3462714918238759,1.1451223960884462,geometric_ratio,2,defined,0.0,0.0
300,murcko_unseen_any,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,7.5502323967621265,1.6144993971354733,13.48596539638878,mean_difference,8,defined,,
300,murcko_unseen_any,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.7258369078838762,1.2717949216329225,2.341975881449435,geometric_ratio,8,defined,0.0,0.0
300,murcko_unseen_any,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,2.3115279464054357,-2.9531088723716303,7.576164765182502,mean_difference,5,defined,,
300,murcko_unseen_any,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.2482169703970962,0.895271586928344,1.740304984471722,geometric_ratio,5,defined,0.0,0.0
300,murcko_unseen_any,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-7.5502323967621265,-13.48596539638878,-1.6144993971354733,mean_difference,0,defined,,
300,murcko_unseen_any,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.57942902682858,0.42698987975106983,0.7862902917681484,geometric_ratio,0,defined,0.0,0.0
300,murcko_unseen_any,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-5.238704450356691,-11.022457666858802,0.5450487661454195,mean_difference,2,defined,,
300,murcko_unseen_any,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.723253144428108,0.527685896968756,0.991300153993158,geometric_ratio,2,defined,0.0,0.0
300,similarity_active_03_04,ap,headft,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.06722512891203379,-0.0008050136438448874,0.13525527146791247,mean_difference,6,defined,,
300,similarity_active_03_04,ap,headft,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,1.6164199072294136,1.1503884771637152,2.2712443390683488,geometric_ratio,6,defined,0.0,0.0
300,similarity_active_03_04,ap,nearest_active,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-0.0673849679186581,-0.1316097676905273,-0.0031601681467888915,mean_difference,0,defined,,
300,similarity_active_03_04,ap,nearest_active,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.3949929530842202,0.17712221700572672,0.880857498419572,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_03_04,ap,base,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-0.06722512891203379,-0.13525527146791247,0.0008050136438448874,mean_difference,0,defined,,
300,similarity_active_03_04,ap,base,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.6186511286624936,0.44028728340615003,0.8692715720393007,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_03_04,ap,nearest_active,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-0.1346100968306919,-0.231118183440089,-0.038102010221294794,mean_difference,0,defined,,
300,similarity_active_03_04,ap,nearest_active,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.24436283623928426,0.11058559266796465,0.5399726519004808,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_03_04,ef1,headft,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,4.02308936547214,1.1493016591278362,6.896877071816444,mean_difference,6,defined,,
300,similarity_active_03_04,ef1,headft,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,1.9161381347431612,1.054325981883737,3.482400523656899,geometric_ratio,6,defined,0.0,0.0
300,similarity_active_03_04,ef1,nearest_active,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-3.8234916027168295,-9.856907283314671,2.2099240778810114,mean_difference,1,defined,,
300,similarity_active_03_04,ef1,nearest_active,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,,,,geometric_ratio,1,log_ratio_undefined_due_to_zero,1.0,0.0
300,similarity_active_03_04,ef1,base,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-4.02308936547214,-6.896877071816444,-1.1493016591278362,mean_difference,0,defined,,
300,similarity_active_03_04,ef1,base,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.5218830427035157,0.2871582384641647,0.9484732589187698,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_03_04,ef1,nearest_active,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-7.846580968188969,-13.943531677784456,-1.7496302585934815,mean_difference,0,defined,,
300,similarity_active_03_04,ef1,nearest_active,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,1.0,0.0
300,similarity_active_04_055,ap,headft,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.16910129526540796,0.008698064012310325,0.3295045265185056,mean_difference,6,defined,,
300,similarity_active_04_055,ap,headft,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,1.5612912696458328,1.2294212655078198,1.9827462701854426,geometric_ratio,6,defined,0.0,0.0
300,similarity_active_04_055,ap,nearest_active,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-0.013756489815563258,-0.09874597869096734,0.07123299905984083,mean_difference,3,defined,,
300,similarity_active_04_055,ap,nearest_active,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.9675801493259337,0.7023740634499964,1.3329241412631505,geometric_ratio,3,defined,0.0,0.0
300,similarity_active_04_055,ap,base,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-0.16910129526540796,-0.3295045265185056,-0.008698064012310325,mean_difference,0,defined,,
300,similarity_active_04_055,ap,base,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.6404954792495845,0.5043509676638916,0.8133908433631527,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_04_055,ap,nearest_active,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-0.1828577850809712,-0.42014802495470266,0.054432454792760265,mean_difference,1,defined,,
300,similarity_active_04_055,ap,nearest_active,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.6197307114548984,0.3688428027049025,1.0412732793044948,geometric_ratio,1,defined,0.0,0.0
300,similarity_active_04_055,ef1,headft,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,4.240034777068219,1.358232004695711,7.121837549440727,mean_difference,5,defined,,
300,similarity_active_04_055,ef1,headft,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,,,,geometric_ratio,5,log_ratio_undefined_due_to_zero,1.0,2.0
300,similarity_active_04_055,ef1,nearest_active,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,3.0060851376649267,-0.2940081239141028,6.306178399243956,mean_difference,5,defined,,
300,similarity_active_04_055,ef1,nearest_active,base,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,,,,geometric_ratio,5,log_ratio_undefined_due_to_zero,0.0,2.0
300,similarity_active_04_055,ef1,base,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-4.240034777068219,-7.121837549440727,-1.358232004695711,mean_difference,0,defined,,
300,similarity_active_04_055,ef1,base,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,2.0,1.0
300,similarity_active_04_055,ef1,nearest_active,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-1.233949639403292,-6.922447802522372,4.454548523715788,mean_difference,1,defined,,
300,similarity_active_04_055,ef1,nearest_active,headft,6,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,,,,geometric_ratio,1,log_ratio_undefined_due_to_zero,0.0,1.0
300,similarity_active_ge055,ap,headft,base,5,434954-2097;463203-2650;504329;540297-493091;588689,0.09823506392239431,-0.02370346075095188,0.2201735885957405,mean_difference,4,defined,,
300,similarity_active_ge055,ap,headft,base,5,434954-2097;463203-2650;504329;540297-493091;588689,1.1536922633896267,0.9666324648090896,1.376951309894143,geometric_ratio,4,defined,0.0,0.0
300,similarity_active_ge055,ap,nearest_active,base,5,434954-2097;463203-2650;504329;540297-493091;588689,0.058064213685698626,0.03810546934367033,0.07802295802772692,mean_difference,5,defined,,
300,similarity_active_ge055,ap,nearest_active,base,5,434954-2097;463203-2650;504329;540297-493091;588689,1.0904108669106565,1.0583301684853088,1.1234640134831932,geometric_ratio,5,defined,0.0,0.0
300,similarity_active_ge055,ap,base,headft,5,434954-2097;463203-2650;504329;540297-493091;588689,-0.09823506392239431,-0.2201735885957405,0.02370346075095188,mean_difference,1,defined,,
300,similarity_active_ge055,ap,base,headft,5,434954-2097;463203-2650;504329;540297-493091;588689,0.8667822709167968,0.726242092087394,1.034519361190192,geometric_ratio,1,defined,0.0,0.0
300,similarity_active_ge055,ap,nearest_active,headft,5,434954-2097;463203-2650;504329;540297-493091;588689,-0.040170850236695685,-0.15190234146060422,0.07156064098721285,mean_difference,1,defined,,
300,similarity_active_ge055,ap,nearest_active,headft,5,434954-2097;463203-2650;504329;540297-493091;588689,0.9451488074531719,0.8096738575321382,1.1032914795506972,geometric_ratio,1,defined,0.0,0.0
300,similarity_active_ge055,ef1,headft,base,5,434954-2097;463203-2650;504329;540297-493091;588689,0.8567099567099568,-0.6011929918783026,2.3146129052982163,mean_difference,2,defined,,
300,similarity_active_ge055,ef1,headft,base,5,434954-2097;463203-2650;504329;540297-493091;588689,,,,geometric_ratio,2,log_ratio_undefined_due_to_zero,0.0,2.0
300,similarity_active_ge055,ef1,nearest_active,base,5,434954-2097;463203-2650;504329;540297-493091;588689,0.8567099567099568,-0.6011929918783026,2.3146129052982163,mean_difference,2,defined,,
300,similarity_active_ge055,ef1,nearest_active,base,5,434954-2097;463203-2650;504329;540297-493091;588689,,,,geometric_ratio,2,log_ratio_undefined_due_to_zero,0.0,2.0
300,similarity_active_ge055,ef1,base,headft,5,434954-2097;463203-2650;504329;540297-493091;588689,-0.8567099567099568,-2.3146129052982163,0.6011929918783026,mean_difference,0,defined,,
300,similarity_active_ge055,ef1,base,headft,5,434954-2097;463203-2650;504329;540297-493091;588689,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,2.0,0.0
300,similarity_active_ge055,ef1,nearest_active,headft,5,434954-2097;463203-2650;504329;540297-493091;588689,0.0,0.0,0.0,mean_difference,0,defined,,
300,similarity_active_ge055,ef1,nearest_active,headft,5,434954-2097;463203-2650;504329;540297-493091;588689,1.0,1.0,1.0,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_lt03,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.015945923926421978,-0.003369905806223296,0.03526175365906725,mean_difference,8,defined,,
300,similarity_active_lt03,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.4056577085228674,1.011616125834216,1.9531851490607475,geometric_ratio,8,defined,0.0,0.0
300,similarity_active_lt03,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.0176997610357773,-0.028162526797205312,-0.007236995274349286,mean_difference,0,defined,,
300,similarity_active_lt03,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.33033899959861796,0.1839104026818323,0.5933533561154861,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_lt03,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.015945923926421978,-0.03526175365906725,0.003369905806223296,mean_difference,0,defined,,
300,similarity_active_lt03,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7114107466823114,0.511984232770192,0.9885172591286672,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_lt03,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.033645684962199274,-0.05629759895439145,-0.010993770970007095,mean_difference,0,defined,,
300,similarity_active_lt03,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.23500671436274057,0.12762003275387296,0.4327545966242098,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_lt03,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,3.462661932262628,-0.2700332861046051,7.195357150629862,mean_difference,7,defined,,
300,similarity_active_lt03,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.5133665995184247,1.095824176927978,2.0900054157944417,geometric_ratio,7,defined,0.0,0.0
300,similarity_active_lt03,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-6.527694340130295,-10.955570524632115,-2.0998181556284736,mean_difference,0,defined,,
300,similarity_active_lt03,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.2301484105151732,0.08741489379101548,0.6059412597273531,geometric_ratio,0,defined,0.0,0.0
300,similarity_active_lt03,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.462661932262628,-7.195357150629862,0.2700332861046051,mean_difference,1,defined,,
300,similarity_active_lt03,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.6607784262704189,0.478467659673449,0.9125551535132119,geometric_ratio,1,defined,0.0,0.0
300,similarity_active_lt03,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-9.990356272392923,-15.03869395832998,-4.942018586455865,mean_difference,0,defined,,
300,similarity_active_lt03,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.15207710450885445,0.0731395186264677,0.31620997991402816,geometric_ratio,0,defined,0.0,0.0
300,similarity_any_lt03,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.0107068312079485,0.0010679824848170948,0.020345679931079906,mean_difference,7,defined,,
300,similarity_any_lt03,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.2755002036417362,1.0156843465967156,1.6017779292763705,geometric_ratio,7,defined,0.0,0.0
300,similarity_any_lt03,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.021243685935805775,-0.03451350896545817,-0.007973862906153381,mean_difference,0,defined,,
300,similarity_any_lt03,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.2717341902570758,0.14175406820502912,0.5208984199865736,geometric_ratio,0,defined,0.0,0.0
300,similarity_any_lt03,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.0107068312079485,-0.020345679931079906,-0.0010679824848170948,mean_difference,1,defined,,
300,similarity_any_lt03,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7840061468785786,0.6243062672562647,0.9845578533830224,geometric_ratio,1,defined,0.0,0.0
300,similarity_any_lt03,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.03195051714375427,-0.047816398182209285,-0.01608463610529925,mean_difference,0,defined,,
300,similarity_any_lt03,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.21304127547862062,0.11124411467434528,0.4079908873419657,geometric_ratio,0,defined,0.0,0.0
300,similarity_any_lt03,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.8664384185091342,-2.3928425735284766,4.125719410546745,mean_difference,5,defined,,
300,similarity_any_lt03,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.1343593274020858,0.8519779267388233,1.5103338282361114,geometric_ratio,5,defined,0.0,0.0
300,similarity_any_lt03,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-9.156886421303554,-15.781085272841178,-2.5326875697659297,mean_difference,0,defined,,
300,similarity_any_lt03,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,1.0,0.0
300,similarity_any_lt03,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.8664384185091342,-4.125719410546745,2.3928425735284766,mean_difference,2,defined,,
300,similarity_any_lt03,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.8815548793433946,0.662105278518379,1.1737393289375126,geometric_ratio,2,defined,0.0,0.0
300,similarity_any_lt03,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-10.02332483981269,-15.633941686314309,-4.412707993311069,mean_difference,0,defined,,
300,similarity_any_lt03,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,1.0,0.0
40,top100,hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,6.875,-2.1672587838283555,15.917258783828355,mean_difference,6,,,
40,top100,hits,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,3.5714285714285716,-7.766354787181484,14.909211930038627,mean_difference,4,,,
40,top100,hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-6.875,-15.917258783828355,2.1672587838283555,mean_difference,2,,,
40,top100,hits,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.4285714285714284,-19.885084666933164,13.027941809790308,mean_difference,3,,,
40,top100,unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,6.875,-1.9888214589352273,15.738821458935227,mean_difference,6,,,
40,top100,unseen_hits,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,2.5714285714285716,-8.011990760806347,13.154847903663489,mean_difference,4,,,
40,top100,unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-6.875,-15.738821458935227,1.9888214589352273,mean_difference,2,,,
40,top100,unseen_hits,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-4.571428571428571,-20.765978005807888,11.623120862950744,mean_difference,2,,,
40,top100,generic_unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,6.125,-3.0814033371043674,15.331403337104367,mean_difference,6,,,
40,top100,generic_unseen_hits,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.2857142857142858,-8.019819432237922,10.591248003666495,mean_difference,4,,,
40,top100,generic_unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-6.125,-15.331403337104367,3.0814033371043674,mean_difference,2,,,
40,top100,generic_unseen_hits,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-5.0,-20.48483831075881,10.484838310758809,mean_difference,3,,,
40,top100,unique_active_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,4.25,-3.4868240378710373,11.986824037871038,mean_difference,5,,,
40,top100,unique_active_scaffolds,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.0,-7.8868645636205486,9.886864563620549,mean_difference,4,,,
40,top100,unique_active_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-4.25,-11.986824037871038,3.4868240378710373,mean_difference,3,,,
40,top100,unique_active_scaffolds,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.0,-14.698476196031438,8.698476196031438,mean_difference,2,,,
40,top100,unique_unseen_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,4.375,-3.10176384553004,11.85176384553004,mean_difference,5,,,
40,top100,unique_unseen_scaffolds,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.42857142857142855,-8.342964285114249,9.200107142257107,mean_difference,4,,,
40,top100,unique_unseen_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-4.375,-11.85176384553004,3.10176384553004,mean_difference,3,,,
40,top100,unique_unseen_scaffolds,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.857142857142857,-15.376684445155146,7.66239873086943,mean_difference,2,,,
40,top500,hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,8.5,-14.434591497277182,31.434591497277182,mean_difference,6,,,
40,top500,hits,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-10.714285714285714,-48.32233299799545,26.893761569424022,mean_difference,3,,,
40,top500,hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-8.5,-31.434591497277182,14.434591497277182,mean_difference,2,,,
40,top500,hits,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-20.285714285714285,-65.40995557564662,24.83852700421805,mean_difference,2,,,
40,top500,unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,7.875,-14.232464116359985,29.982464116359985,mean_difference,6,,,
40,top500,unseen_hits,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-11.428571428571429,-48.448816095064196,25.591673237921334,mean_difference,3,,,
40,top500,unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-7.875,-29.982464116359985,14.232464116359985,mean_difference,2,,,
40,top500,unseen_hits,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-20.142857142857142,-64.98096037355533,24.695246087841053,mean_difference,2,,,
40,top500,generic_unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,7.375,-14.48949885931508,29.23949885931508,mean_difference,6,,,
40,top500,generic_unseen_hits,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-12.428571428571429,-47.31972670254329,22.46258384540043,mean_difference,3,,,
40,top500,generic_unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-7.375,-29.23949885931508,14.48949885931508,mean_difference,2,,,
40,top500,generic_unseen_hits,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-20.428571428571427,-64.68562834356278,23.828485486419925,mean_difference,2,,,
40,top500,unique_active_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,3.125,-14.874776460035491,21.12477646003549,mean_difference,6,,,
40,top500,unique_active_scaffolds,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-13.857142857142858,-42.66836936757866,14.954083653292948,mean_difference,2,,,
40,top500,unique_active_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.125,-21.12477646003549,14.874776460035491,mean_difference,2,,,
40,top500,unique_active_scaffolds,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-17.285714285714285,-49.121166756596494,14.549738185167925,mean_difference,2,,,
40,top500,unique_unseen_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,3.125,-14.230885804940488,20.48088580494049,mean_difference,6,,,
40,top500,unique_unseen_scaffolds,nearest_active,base,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-14.142857142857142,-42.97881280818248,14.693098522468201,mean_difference,2,,,
