auroc,auprc,ef_1pct,ef_5pct,bedroc,recall_at_50,recall_at_100,hits_at_20,hits_at_100,n_eval,n_active,target,arm,train_size,seed,n_dropped,path,n_train_active,n_train_used,hp_source,hp_lr,hp_epochs,hp_l2sp,hp_cv_ap
0.564056061448293,0.03646151570926639,4.929809708196714,2.770199370409234,0.14687762186330097,0.005246589716684155,0.016789087093389297,4,16,49680,953,493248-485317,drugclip_headft,300,3,0,,23.0,300.0,cv,0.01,50.0,0.0,0.37284016310908735
0.564056061448293,0.03646151570926639,4.929809708196714,2.770199370409234,0.14687762186330097,0.005246589716684155,0.016789087093389297,4,16,49680,953,493248-485317,drugclip_headft,300,4,0,,23.0,300.0,cv,0.01,50.0,0.0,0.37284016310908735
0.5537149555155225,0.01021184845129773,1.369366886249001,1.0959345289303597,0.06289348254106274,0.0,0.0,0,0,49682,438,504329,drugclip_zeroshot,0,-1,0,official,,,,,,,
0.833573169704934,0.04657806961194122,7.987973503119172,6.575607173582159,0.30232044406901853,0.00684931506849315,0.0182648401826484,1,8,49682,438,504329,boltz_base,0,-1,0,,,,,,,,
0.8169267266271504,0.11122804000994599,18.486452964361515,8.082517150861403,0.37464337470155434,0.04794520547945205,0.08447488584474885,11,37,49682,438,504329,boltz_headft,40,-1,0,,,,,,,,
0.8210552225447858,0.13936380932057038,21.681642365609182,8.676148354032016,0.4157524438976961,0.05251141552511415,0.08447488584474885,13,37,49682,438,504329,boltz_headft,100,-1,0,,,,,,,,
0.8243319122112645,0.22188687248436242,31.038982754977358,9.680755005551513,0.46723267978089233,0.0776255707762557,0.13926940639269406,13,61,49682,438,504329,boltz_headft,300,-1,0,,,,,,,,
0.663929875424176,0.019234067794815003,2.9669615868728356,3.2878035867910795,0.14944566701377554,0.0045662100456621,0.00684931506849315,1,3,49682,438,504329,drugclip_headft,40,0,0,,4.0,40.0,cv,0.01,50.0,0.0,0.8703703703703703
0.663929875424176,0.019234067794815003,2.9669615868728356,3.2878035867910795,0.14944566701377554,0.0045662100456621,0.00684931506849315,1,3,49682,438,504329,drugclip_headft,40,1,0,,4.0,40.0,cv,0.01,50.0,0.0,0.8703703703703703
0.663929875424176,0.019234067794815003,2.9669615868728356,3.2878035867910795,0.14944566701377554,0.0045662100456621,0.00684931506849315,1,3,49682,438,504329,drugclip_headft,40,2,0,,4.0,40.0,cv,0.01,50.0,0.0,0.8703703703703703
0.663929875424176,0.019234067794815003,2.9669615868728356,3.2878035867910795,0.14944566701377554,0.0045662100456621,0.00684931506849315,1,3,49682,438,504329,drugclip_headft,40,3,0,,4.0,40.0,cv,0.01,50.0,0.0,0.8703703703703703
0.663929875424176,0.019234067794815003,2.9669615868728356,3.2878035867910795,0.14944566701377554,0.0045662100456621,0.00684931506849315,1,3,49682,438,504329,drugclip_headft,40,4,0,,4.0,40.0,cv,0.01,50.0,0.0,0.8703703703703703
